username,year,day,part,cyclomatic_complexity,cognitive_complexity,halstead_volume,halstead_difficulty,sloc,max_nesting_depth,comment_ratio,avg_identifier_length
Bikatr7,2024,3,,5.0,8.5,129.66,2.5,45,4,0.0,3.24
Bikatr7,2024,4,,10.5,22.0,1870.04,5.99,56,3,0.0,2.34
Bikatr7,2024,5,,5.6,9.0,321.45,5.48,66,3,0.0,2.0
Bikatr7,2024,6,,3.71,5.14,572.12,6.11,68,4,0.0,2.0
Bikatr7,2024,7,,5.8,6.4,558.64,7.74,71,2,0.0,1.76
Bikatr7,2024,8,,8.0,20.0,836.82,7.58,73,5,0.0,1.91
Bikatr7,2024,9,,5.17,9.17,652.33,7.61,90,3,0.0,1.91
Bikatr7,2024,10,,4.14,4.43,411.04,4.92,79,2,0.0,1.76
Bikatr7,2024,11,,2.75,2.0,84.0,3.18,37,2,0.0,2.29
Bikatr7,2024,12,,10.67,25.0,769.97,7.74,85,5,0.0,1.82
Bikatr7,2024,13,,4.25,4.0,465.14,5.89,61,2,0.0,1.82
Bikatr7,2024,14,,3.17,2.67,417.65,6.91,49,2,0.0,2.01
Bikatr7,2024,15,,7.8,6.4,495.8,3.85,84,4,0.0,1.71
Bikatr7,2024,16,,6.75,9.5,743.85,9.02,71,3,0.297,2.06
Bikatr7,2024,17,,3.0,3.0,520.32,7.5,66,2,0.0,1.6
Bikatr7,2024,18,,4.0,3.75,266.72,3.41,60,2,0.0,2.19
Bikatr7,2024,19,,3.5,2.75,131.18,3.35,51,1,0.0,2.03
Bikatr7,2024,20,,7.2,13.6,873.38,7.61,86,8,0.14,2.07
Bikatr7,2024,21,,13.4,17.0,10063.46,8.01,167,6,0.0,1.68
Bikatr7,2024,22,,3.0,2.8,388.25,7.34,83,2,0.0,2.09
Bikatr7,2024,23,,2.4,3.6,133.78,2.94,90,2,0.0,2.33
Bikatr7,2024,24,,6.36,6.18,907.71,9.3,127,4,0.0305,5.43
Bikatr7,2024,25,,4.5,7.5,129.32,2.11,69,3,0.1977,2.43
Bikatr7,2025,1,,,,1219.07,12.94,83,4,0.0,3.49
Bikatr7,2025,2,,6.0,5.5,297.5,4.88,32,2,0.0,2.55
Bikatr7,2025,3,,4.33,6.0,197.1,2.93,52,2,0.0,3.27
Bikatr7,2025,4,,8.33,13.33,371.24,4.16,67,4,0.0,2.38
Bikatr7,2025,5,,3.4,3.6,182.68,3.27,68,1,0.0,3.23
Bikatr7,2025,6,,11.5,25.5,282.49,5.92,60,5,0.0,2.71
Bikatr7,2025,7,,5.25,6.75,497.12,5.38,65,3,0.0,2.07
Bikatr7,2025,8,,4.5,2.75,250.05,4.41,70,1,0.0,2.49
Bikatr7,2025,9,,5.33,6.17,1136.71,6.52,61,2,0.0,2.62
derailed-dash,2015,1,,4.0,6.0,89.86,2.73,34,1,0.0,5.0
derailed-dash,2015,2,,1.44,0.25,240.0,2.29,66,0,0.0149,5.46
derailed-dash,2015,3,,4.0,5.0,159.81,2.62,60,1,0.0164,8.68
derailed-dash,2015,3,,4.0,5.0,209.22,4.14,56,1,0.0175,10.28
derailed-dash,2015,3,,4.0,5.0,105.42,2.5,51,1,0.0192,10.12
derailed-dash,2015,4,,7.0,8.0,151.3,3.5,37,1,0.075,6.74
derailed-dash,2015,5,,3.67,3.5,246.21,4.0,71,1,0.0139,6.59
derailed-dash,2015,5,,3.33,1.33,57.11,2.0,48,0,0.0588,8.8
derailed-dash,2015,6,,8.33,14.67,247.71,3.96,79,6,0.0595,4.98
derailed-dash,2015,6,,9.0,12.33,289.52,4.47,73,6,0.0759,4.77
derailed-dash,2015,6,,4.33,3.33,378.92,5.42,65,3,0.058,5.53
derailed-dash,2015,7,,2.3,3.0,223.85,5.22,146,4,0.1561,6.71
derailed-dash,2015,8,,2.0,1.0,66.61,1.8,46,0,0.1154,8.12
derailed-dash,2015,9,,2.0,1.0,30.0,1.8,94,0,0.0962,5.98
derailed-dash,2015,9,,3.5,4.0,80.0,2.95,70,2,0.1667,6.85
derailed-dash,2015,10,,3.5,2.5,72.0,2.73,52,1,0.037,6.55
derailed-dash,2015,11,,2.6,2.6,135.71,2.64,72,1,0.1429,8.09
derailed-dash,2015,12,,4.5,4.0,84.0,3.18,64,2,0.0448,6.7
derailed-dash,2015,13,,2.4,2.4,140.23,3.53,109,1,0.084,10.27
derailed-dash,2015,13,,3.0,2.0,101.95,2.68,129,1,0.0915,7.43
derailed-dash,2015,14,,1.8,1.5,137.55,3.33,74,0,0.0263,7.12
derailed-dash,2015,15,,3.14,5.33,114.69,3.21,109,2,0.0354,6.69
derailed-dash,2015,15,,2.06,6.67,201.91,4.67,121,2,0.032,6.45
derailed-dash,2015,15,,2.5,1.75,171.18,2.73,79,1,0.0482,7.65
derailed-dash,2015,16,,8.67,5.5,297.25,6.96,84,2,0.0769,8.64
derailed-dash,2015,17,,9.0,4.0,66.61,1.8,47,1,0.0784,7.31
derailed-dash,2015,17,,3.33,1.33,84.0,2.33,58,0,0.2162,6.55
derailed-dash,2015,18,,3.2,4.2,220.81,4.57,115,4,0.0496,7.46
derailed-dash,2015,18,,4.67,6.67,312.57,3.87,60,3,0.0625,4.71
derailed-dash,2015,18,,5.0,7.0,192.72,4.97,84,4,0.0667,7.76
derailed-dash,2015,19,,4.25,5.75,146.72,4.32,102,2,0.1207,9.06
derailed-dash,2015,20,,5.0,6.0,171.18,4.2,75,2,0.0741,9.22
derailed-dash,2015,21,,2.65,5.4,400.71,5.16,207,7,0.1039,6.9
derailed-dash,2015,21,,1.08,,57.11,2.0,51,0,0.0,6.38
derailed-dash,2015,22,,2.2,8.67,810.82,6.32,411,3,0.0764,7.9
derailed-dash,2015,22,,1.96,7.2,705.64,9.02,434,3,0.0647,7.58
derailed-dash,2015,23,,2.23,1.0,259.46,4.41,108,3,0.0442,5.62
derailed-dash,2015,24,,2.5,0.75,70.32,2.18,71,1,0.0658,9.09
derailed-dash,2015,25,,3.5,3.5,140.18,3.93,53,1,0.0536,6.73
derailed-dash,2015,25,,2.5,2.0,127.44,3.57,48,1,0.0588,7.22
derailed-dash,2016,1,,3.0,2.33,184.6,3.98,69,1,0.1375,6.78
derailed-dash,2016,2,,3.33,9.0,227.55,5.05,81,2,0.1099,5.3
derailed-dash,2016,3,,2.0,,13.93,1.33,24,0,0.0769,5.25
derailed-dash,2016,3,,5.0,4.0,101.95,2.86,65,1,0.1558,6.22
derailed-dash,2016,3,,4.0,2.5,84.0,2.33,61,1,0.1757,6.91
derailed-dash,2016,4,,4.25,5.67,133.78,3.75,95,2,0.1284,6.81
derailed-dash,2016,5,,7.0,13.0,197.42,3.33,60,3,0.1045,5.66
derailed-dash,2016,6,,4.0,1.0,15.51,1.0,39,0,0.093,7.19
derailed-dash,2016,7,,10.0,21.5,188.26,3.65,98,5,0.1552,7.38
derailed-dash,2016,8,,4.0,4.5,125.34,3.0,69,2,0.1481,5.55
derailed-dash,2016,9,,10.0,18.0,181.52,3.5,77,3,0.0494,7.07
derailed-dash,2016,9,,1.67,1.0,83.4,2.5,71,0,0.1235,6.81
derailed-dash,2016,10,,2.12,30.0,182.68,3.41,172,7,0.0549,6.4
derailed-dash,2016,11,,2.88,9.0,1467.34,8.08,308,3,0.0751,6.85
derailed-dash,2016,12,,2.08,0.0,305.38,4.61,136,1,0.0621,6.4
derailed-dash,2016,13,,2.38,4.2,947.81,8.93,158,2,0.076,6.46
derailed-dash,2016,13,,2.25,3.8,802.15,7.85,160,2,0.0588,5.76
derailed-dash,2016,14,,3.33,6.33,195.04,4.42,62,3,0.0159,7.14
derailed-dash,2016,14,,2.67,3.67,169.22,3.6,58,3,0.0169,6.58
derailed-dash,2016,15,,2.75,11.0,87.57,2.69,72,2,0.0526,6.58
derailed-dash,2016,16,,2.0,2.0,168.26,3.14,72,2,0.04,8.76
derailed-dash,2016,17,,2.06,16.0,489.96,6.58,172,2,0.0444,6.99
derailed-dash,2016,18,,10.0,8.0,380.0,3.71,75,1,0.0132,5.73
derailed-dash,2016,19,,4.0,3.0,165.0,4.5,73,0,0.1205,6.97
derailed-dash,2016,19,,5.0,7.0,203.56,7.73,57,1,0.1231,6.37
derailed-dash,2016,19,,11.0,14.0,341.22,5.31,64,3,0.0725,6.41
derailed-dash,2016,19,,9.0,14.0,306.49,10.35,73,1,0.0988,9.02
derailed-dash,2016,19,,8.0,7.0,91.38,4.44,44,2,0.0833,7.08
derailed-dash,2016,19,,5.0,8.0,128.93,5.5,41,1,0.3051,7.83
derailed-dash,2016,19,,1.5,,33.69,0.67,48,0,0.0,5.48
derailed-dash,2016,19,,1.74,,454.83,8.5,103,1,0.3563,6.06
derailed-dash,2016,20,,3.33,1.0,502.65,6.81,100,1,0.0476,6.51
derailed-dash,2016,20,,2.3,2.0,411.2,5.1,89,4,0.11,4.81
derailed-dash,2016,21,,2.24,0.0,481.15,3.38,158,5,0.0595,6.79
derailed-dash,2016,22,,3.53,17.0,1076.39,8.97,247,5,0.0852,6.59
derailed-dash,2016,23,,3.0,2.0,206.32,3.95,128,2,0.0657,6.8
derailed-dash,2016,24,,2.44,6.5,551.56,6.71,230,3,0.0837,7.46
derailed-dash,2016,25,,2.8,8.0,145.71,3.68,79,3,0.0125,6.3
derailed-dash,2018,1,,2.25,1.5,39.86,1.71,72,1,0.0137,6.94
derailed-dash,2018,2,,4.25,5.0,140.18,5.08,114,2,0.0339,7.03
derailed-dash,2018,3,,2.33,2.0,140.18,2.06,121,1,0.0833,6.45
derailed-dash,2018,4,,1.92,2.4,122.14,3.18,148,2,0.0067,7.12
derailed-dash,2018,5,,2.6,2.0,64.73,2.2,112,1,0.0588,7.06
derailed-dash,2018,6,,4.0,4.25,303.35,5.52,180,5,0.1,6.8
derailed-dash,2018,7,,1.75,1.0,4.75,0.5,75,1,0.0132,7.67
derailed-dash,2018,8,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,9,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,10,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,11,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,12,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,13,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,14,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,15,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,16,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,17,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,18,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,19,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,20,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,21,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,22,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,23,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,24,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2018,25,,1.75,1.0,4.75,0.5,79,1,0.0814,7.39
derailed-dash,2020,1,,3.25,4.75,385.74,3.33,57,3,0.0806,5.74
derailed-dash,2020,1,,2.0,1.0,85.84,1.5,52,1,0.0545,6.1
derailed-dash,2020,2,,4.0,3.0,353.6,4.53,82,1,0.0989,8.84
derailed-dash,2020,2,,3.25,2.75,327.69,3.73,80,1,0.0805,8.61
derailed-dash,2020,2,,2.12,0.0,220.0,3.35,65,0,0.0845,6.79
derailed-dash,2020,3,,2.5,2.75,485.63,3.43,101,3,0.1653,7.63
derailed-dash,2020,3,,1.27,0.67,173.06,2.61,77,0,0.0723,6.19
derailed-dash,2020,4,,8.83,12.5,1025.5,7.0,181,9,0.181,7.84
derailed-dash,2020,4,,10.5,15.5,794.11,7.2,156,9,0.1568,7.46
derailed-dash,2020,5,,1.5,1.67,261.59,3.52,75,1,0.0625,7.0
derailed-dash,2020,6,,4.5,7.0,135.71,2.11,56,3,0.1515,9.0
derailed-dash,2020,6,,4.0,0.5,41.51,1.5,38,0,0.1915,9.16
derailed-dash,2020,7,,2.0,1.8,89.21,2.5,80,1,0.2661,8.59
derailed-dash,2020,7,,2.5,2.33,118.59,2.81,93,2,0.1389,7.34
derailed-dash,2020,8,,3.33,3.33,272.4,3.21,82,2,0.0889,7.97
derailed-dash,2020,9,,3.0,4.4,259.46,3.64,76,1,0.1648,6.2
derailed-dash,2020,10,,2.25,1.75,222.94,2.88,60,2,0.2105,6.73
derailed-dash,2020,11,,7.6,22.2,1049.65,7.39,122,6,0.1469,9.95
derailed-dash,2020,12,,3.2,2.2,428.67,5.94,81,6,0.0581,6.31
derailed-dash,2020,12,,3.17,2.33,423.25,3.42,88,6,0.0538,9.62
derailed-dash,2020,12,,3.38,2.12,821.32,7.25,141,6,0.0903,8.16
derailed-dash,2020,13,,1.8,1.2,87.57,2.69,57,1,0.0656,7.21
derailed-dash,2020,13,2,2.2,2.2,184.6,3.98,61,2,0.2469,8.4
derailed-dash,2020,13,,1.67,0.83,158.64,3.67,60,1,0.2771,7.87
derailed-dash,2020,14,,2.83,2.83,222.94,4.38,105,3,0.2553,7.75
derailed-dash,2020,15,,2.25,1.25,97.7,2.68,51,1,0.15,7.31
derailed-dash,2020,16,,5.86,6.57,441.21,7.73,133,4,0.1939,9.7
derailed-dash,2020,17,,2.57,,371.56,4.62,37,0,0.075,4.29
derailed-dash,2020,17,,4.8,7.4,255.0,5.67,87,5,0.0745,8.34
derailed-dash,2020,17,,5.0,6.33,449.92,4.72,127,3,0.0797,6.56
derailed-dash,2020,18,,4.71,8.43,497.12,5.38,130,5,0.172,8.23
derailed-dash,2020,18,,1.6,0.0,39.86,2.67,42,0,0.2222,5.25
derailed-dash,2020,18,,2.27,0.0,153.73,4.6,87,1,0.1714,7.79
derailed-dash,2020,19,,3.75,3.0,101.95,2.86,98,1,0.1091,7.41
derailed-dash,2020,19,,5.25,11.25,228.94,3.21,111,5,0.2183,6.63
derailed-dash,2020,20,,5.22,11.44,609.68,4.95,168,5,0.1962,9.21
derailed-dash,2020,20,,1.38,,81.41,1.8,88,1,0.0435,7.08
derailed-dash,2020,21,,3.4,4.2,156.91,2.5,76,2,0.1648,9.96
derailed-dash,2020,22,,3.67,4.67,336.43,5.29,87,2,0.13,7.86
derailed-dash,2020,23,,2.12,,691.53,5.9,277,1,0.1234,6.96
derailed-dash,2020,23,,3.4,4.2,270.0,5.04,87,2,0.1471,6.83
derailed-dash,2020,24,,1.33,,97.67,1.88,42,0,0.0455,6.13
derailed-dash,2020,24,,4.6,7.6,397.7,5.05,105,4,0.0708,7.32
derailed-dash,2020,24,,4.12,5.62,863.35,10.03,157,4,0.0819,7.36
derailed-dash,2020,25,,1.75,0.75,185.44,4.55,40,0,0.0909,7.87
derailed-dash,2021,1,,5.0,6.0,64.53,2.0,52,1,0.0545,8.17
derailed-dash,2021,1,,1.0,0.0,60.92,2.0,38,0,0.1163,6.95
derailed-dash,2021,2,,7.0,6.0,233.83,3.4,51,2,0.0727,7.56
derailed-dash,2021,3,,6.5,8.0,160.47,3.83,83,2,0.0674,8.72
derailed-dash,2021,4,,6.5,10.5,208.59,4.86,75,3,0.1573,7.1
derailed-dash,2021,5,,2.22,7.5,377.4,4.8,102,3,0.0556,4.73
derailed-dash,2021,5,,4.14,5.0,335.77,7.74,92,2,0.0417,5.36
derailed-dash,2021,6,,3.5,2.5,38.05,2.0,54,0,0.0357,5.7
derailed-dash,2021,6,,3.0,4.0,79.95,1.91,55,2,0.0984,7.62
derailed-dash,2021,6,,7.0,14.0,91.38,2.18,62,2,0.0462,6.76
derailed-dash,2021,6,,2.0,1.0,38.05,2.0,52,0,0.1034,5.87
derailed-dash,2021,7,,2.5,1.5,87.57,2.69,61,1,0.0161,5.7
derailed-dash,2021,7,,1.5,0.5,87.57,2.69,61,0,0.0615,5.74
derailed-dash,2021,7,,1.0,0.0,72.0,2.73,55,0,0.0517,5.44
derailed-dash,2021,8,,8.0,11.0,70.32,3.0,109,4,0.128,8.45
derailed-dash,2021,8,,13.5,1.5,206.09,2.8,107,0,0.0776,9.8
derailed-dash,2021,9,,4.0,4.0,227.48,6.38,124,4,0.0388,6.6
derailed-dash,2021,10,,3.0,4.0,101.95,3.69,98,1,0.0297,7.45
derailed-dash,2021,10,,4.33,6.33,168.26,4.6,116,2,0.0569,8.12
derailed-dash,2021,10,,4.25,5.0,131.18,4.16,100,3,0.0385,7.67
derailed-dash,2021,11,,3.12,5.0,623.07,8.4,199,5,0.0569,6.35
derailed-dash,2021,12,,3.22,0.0,180.69,4.38,143,4,0.0654,5.46
derailed-dash,2021,12,,3.4,1.0,268.84,4.86,165,4,0.0571,5.73
derailed-dash,2021,13,,3.7,1.5,315.0,5.88,123,1,0.0238,5.45
derailed-dash,2021,14,,3.25,3.75,531.89,3.67,114,2,0.1298,6.97
derailed-dash,2021,15,,3.0,5.25,527.84,6.38,202,2,0.0472,5.77
derailed-dash,2021,16,,3.46,0.5,952.93,4.95,181,7,0.0474,7.34
derailed-dash,2021,17,,3.67,6.5,614.32,6.8,161,3,0.0359,5.82
derailed-dash,2021,18,,2.92,0.5,851.45,4.95,191,2,0.0637,6.89
derailed-dash,2021,18,,4.91,0.5,885.65,10.58,204,3,0.0933,6.79
derailed-dash,2021,19,,4.0,9.8,406.4,5.19,215,4,0.0812,7.43
derailed-dash,2021,20,,3.15,5.0,816.01,6.49,236,3,0.0407,6.26
derailed-dash,2021,21,,2.19,3.0,373.45,4.14,155,2,0.0828,6.17
derailed-dash,2021,21,,2.31,3.5,396.53,4.7,156,2,0.0488,6.02
derailed-dash,2021,22,,3.17,4.0,497.12,5.29,168,4,0.1158,6.23
derailed-dash,2021,23,,4.33,11.67,1202.61,7.09,251,3,0.1036,6.23
derailed-dash,2021,23,,4.92,6.31,1114.3,6.65,217,3,0.1179,5.97
derailed-dash,2021,24,,2.63,11.5,762.25,10.53,224,3,0.0667,6.86
derailed-dash,2021,25,,4.0,1.0,153.25,2.1,80,2,0.0361,4.47
derailed-dash,2021,25,,3.58,3.0,521.36,5.23,167,3,0.0291,4.82
derailed-dash,2022,1,,2.0,1.0,24.0,1.5,45,0,0.0217,6.2
derailed-dash,2022,2,,1.75,0.75,66.61,1.8,107,0,0.036,6.05
derailed-dash,2022,3,,11.0,12.0,189.46,4.95,69,1,0.0282,6.61
derailed-dash,2022,4,,5.0,2.0,102.19,4.64,50,1,0.0196,5.73
derailed-dash,2022,5,,4.33,3.67,129.27,3.65,84,2,0.0769,7.28
derailed-dash,2022,6,,2.5,1.5,68.53,1.64,50,1,0.0196,8.12
derailed-dash,2022,7,,2.33,11.5,185.44,3.71,150,4,0.0506,6.23
derailed-dash,2022,7,,,,153.25,2.75,46,4,0.1481,6.26
derailed-dash,2022,8,,3.91,3.0,604.94,9.07,147,2,0.087,5.3
derailed-dash,2022,9,,2.84,0.0,791.91,10.2,211,3,0.0452,5.59
derailed-dash,2022,10,,2.36,3.0,473.14,5.0,135,1,0.0753,6.29
derailed-dash,2022,10,,3.0,2.0,211.52,6.67,36,2,0.0,4.13
derailed-dash,2022,11,,3.0,9.0,241.08,4.59,147,2,0.0516,5.71
derailed-dash,2022,12,,3.69,3.0,419.76,6.6,128,2,0.0303,5.72
derailed-dash,2022,12,1,3.54,5.0,433.23,5.95,144,3,0.0336,5.85
derailed-dash,2022,12,,12.0,7.0,196.28,4.73,34,2,0.0811,5.12
derailed-dash,2022,13,,3.3,1.33,281.31,3.48,98,2,0.0841,5.89
derailed-dash,2022,14,,4.09,2.5,501.64,5.27,152,3,0.038,4.74
derailed-dash,2022,15,,2.8,0.5,1086.69,7.3,170,5,0.071,5.91
derailed-dash,2022,16,,2.0,7.5,167.37,6.67,80,1,0.0698,7.47
derailed-dash,2022,17,,2.54,1.5,1518.35,6.78,300,5,0.0415,6.03
derailed-dash,2022,18,,3.33,0.5,554.12,6.7,149,2,0.0629,5.71
derailed-dash,2022,19,,3.29,9.33,1203.38,9.82,159,3,0.1117,6.35
derailed-dash,2022,20,,3.67,2.0,145.71,3.68,71,1,0.0897,6.42
derailed-dash,2022,21,,4.5,4.75,150.41,4.67,101,1,0.1217,6.45
derailed-dash,2022,22,,2.77,7.0,1829.57,8.72,275,4,0.0351,5.91
derailed-dash,2022,23,,2.3,2.0,772.37,7.62,235,2,0.0408,5.38
derailed-dash,2022,24,,2.25,2.5,631.14,7.23,185,4,0.0415,5.84
derailed-dash,2022,25,,4.0,5.0,199.04,4.94,61,2,0.0469,5.69
derailed-dash,2025,1,,3.5,4.75,192.57,2.8,138,2,0.0483,7.35
derailed-dash,2025,1,,4.0,5.75,456.57,6.55,122,4,0.0827,7.39
derailed-dash,2025,2,,4.0,6.0,355.89,6.88,115,4,0.08,6.91
derailed-dash,2025,3,,2.75,1.75,104.0,5.1,91,1,0.1333,7.96
derailed-dash,2025,4,,3.14,7.4,815.72,7.5,216,4,0.0886,6.11
derailed-dash,2025,5,,2.83,1.5,195.04,5.88,116,1,0.0866,7.42
derailed-dash,2025,5,,4.7,,962.63,11.82,176,5,0.2574,6.51
derailed-dash,2025,6,,3.33,7.0,240.37,4.36,132,2,0.0704,6.74
derailed-dash,2025,7,,2.19,6.25,387.62,6.76,181,3,0.0524,6.02
derailed-dash,2025,8,,4.12,9.8,1339.94,9.85,360,3,0.1724,6.62
derailed-dash,2025,9,,5.2,16.6,2819.67,9.15,410,3,0.135,6.52
derailed-dash,2025,10,,3.7,3.4,364.56,5.23,193,2,0.1925,6.48
derailed-dash,2025,11,,3.25,3.5,201.18,4.11,213,3,0.0739,6.21
derailed-dash,2025,12,,3.43,3.67,225.72,5.45,156,2,0.0983,7.55
DownDev,2023,1,1,,,30.88,1.4,15,2,0.0,3.52
DownDev,2023,1,2,,,30.88,1.4,29,2,0.0,3.91
DownDev,2023,2,1,,,36.54,1.5,23,2,0.0,6.47
DownDev,2023,2,2,,,15.51,1.0,18,3,0.0,5.46
DownDev,2023,3,1,3.0,1.0,225.95,4.83,24,2,0.0,5.36
DownDev,2023,3,2,4.0,4.0,221.14,5.6,26,3,0.0,5.21
DownDev,2023,4,1,,,34.87,2.8,17,3,0.0,7.38
DownDev,2023,4,2,,,53.77,1.67,14,2,0.0,6.8
DownDev,2023,5,1,,,38.04,2.0,18,3,0.0,6.28
DownDev,2023,5,2,,,122.62,3.08,34,4,0.0,7.05
DownDev,2023,6,1,,,39.86,1.71,13,2,0.0,5.58
DownDev,2023,6,2,,,41.51,2.29,9,1,0.0,3.67
DownDev,2023,7,1,3.33,4.0,82.04,1.75,42,1,0.0,6.12
DownDev,2023,7,2,4.0,5.5,127.38,2.97,47,1,0.0,5.94
DownDev,2023,8,1,,,34.87,1.75,20,1,0.0,6.72
DownDev,2023,8,2,,,22.46,1.88,25,2,0.0,6.49
DownDev,2023,9,1,2.0,2.0,47.55,2.25,9,0,0.0,6.28
DownDev,2023,9,2,2.0,2.0,56.47,2.14,9,0,0.0,6.28
DownDev,2023,10,1,,,131.18,3.35,32,2,0.0,4.82
DownDev,2023,10,2,,,411.04,8.23,52,6,0.0,4.51
DownDev,2023,11,1,,,114.69,1.69,15,1,0.0,3.95
DownDev,2023,11,2,,,149.28,2.32,15,1,0.0,3.95
DownDev,2023,12,1,9.0,9.0,235.95,5.19,24,1,0.0,5.51
DownDev,2023,12,2,9.0,9.0,274.84,5.86,26,1,0.0,5.5
DownDev,2023,13,1,4.0,3.0,50.19,2.25,16,1,0.0,4.4
DownDev,2023,13,2,5.0,3.0,64.73,3.06,16,1,0.0,4.09
DownDev,2023,14,1,,,15.51,1.0,21,0,0.0,3.7
DownDev,2023,14,2,5.0,1.0,115.95,3.97,27,1,0.0,4.55
DownDev,2023,15,1,,,28.53,1.5,9,0,0.0,3.54
DownDev,2023,15,2,,,135.71,3.53,24,2,0.0,6.63
DownDev,2023,16,1,,,142.7,3.94,34,2,0.0,5.02
DownDev,2023,16,2,9.0,9.0,169.64,4.0,53,2,0.0,5.09
DownDev,2023,17,1,,,502.3,8.18,53,2,0.0,4.99
DownDev,2023,17,2,,,592.35,8.19,55,2,0.0,4.86
DownDev,2023,18,1,,,213.97,3.3,23,0,0.0,4.42
DownDev,2023,18,2,,,242.5,3.64,24,0,0.0,4.66
DownDev,2023,19,1,5.0,6.0,41.21,2.0,37,1,0.0,6.04
DownDev,2023,19,2,9.0,13.0,158.32,3.19,41,1,0.0,6.06
DownDev,2023,20,1,,,155.89,4.53,46,3,0.0,6.45
DownDev,2023,20,2,,,190.2,3.71,59,3,0.0,6.42
DownDev,2023,21,1,,,259.46,7.08,30,2,0.0,5.12
DownDev,2023,21,2,7.0,11.0,466.02,7.82,36,2,0.0,5.33
DownDev,2023,22,1,1.5,1.0,133.78,3.75,37,2,0.0,4.08
DownDev,2023,22,2,1.5,1.0,218.61,3.91,44,3,0.0,4.14
DownDev,2024,1,1,,,15.51,1.0,12,0,0.0,3.13
DownDev,2024,1,2,,,15.51,1.0,12,0,0.0,3.23
ephemient,2024,1,,2.33,1.0,24.0,1.5,38,1,0.0,4.12
ephemient,2024,2,,3.2,3.4,86.04,2.33,54,3,0.0,5.08
ephemient,2024,3,,2.5,0.5,15.51,1.0,27,0,0.0,4.97
ephemient,2024,4,,5.5,0.5,148.6,3.32,45,0,0.0,3.82
ephemient,2024,5,,5.0,1.75,129.32,3.56,81,2,0.0,4.23
ephemient,2024,6,,2.33,1.0,4.75,0.5,44,1,0.0222,5.94
ephemient,2024,6,,3.6,5.4,472.09,7.28,137,7,0.0072,6.61
ephemient,2024,7,,2.0,5.67,227.55,10.33,60,1,0.0,3.22
ephemient,2024,8,,3.6,9.33,204.04,5.33,58,4,0.0,4.26
ephemient,2024,9,,6.67,7.33,466.81,6.05,62,2,0.0,4.1
ephemient,2024,10,,3.2,4.2,85.11,3.33,54,3,0.0,4.03
ephemient,2024,11,,2.33,4.0,125.1,3.85,33,3,0.0,4.25
ephemient,2024,12,,5.2,7.8,849.86,10.89,132,3,0.0,4.1
ephemient,2024,13,,2.25,0.5,338.53,4.55,44,0,0.0,3.84
ephemient,2024,14,,3.5,4.75,702.92,6.97,73,2,0.0,4.26
ephemient,2024,15,,5.25,1.0,271.03,5.29,103,2,0.1953,4.05
ephemient,2024,16,,5.6,7.25,433.96,8.39,91,2,0.2602,3.51
ephemient,2024,17,,6.75,5.25,274.79,7.93,84,3,0.0,4.1
ephemient,2024,18,,7.25,10.0,618.59,8.57,91,3,0.0,3.47
ephemient,2024,19,,1.0,0.0,0,0,26,0,0.0,5.11
ephemient,2024,19,,8.0,16.0,140.55,4.2,43,4,0.0227,5.45
ephemient,2024,20,,4.0,3.33,112.59,3.46,44,2,0.2542,3.38
ephemient,2024,20,,8.0,12.0,450.03,7.88,22,2,0.0435,3.91
ephemient,2024,21,,2.0,6.0,561.47,9.41,72,2,0.0,3.76
ephemient,2024,22,,2.0,0.0,0,0,30,0,0.0,5.0
ephemient,2024,22,,3.67,6.67,797.86,9.6,79,4,0.0247,4.68
ephemient,2024,23,,3.67,2.0,64.0,2.5,80,1,0.0,4.02
ephemient,2024,24,,5.33,9.33,399.93,8.23,160,3,0.0,3.97
ephemient,2024,25,,9.0,4.0,15.51,1.0,34,0,0.3462,3.79
Fadi88,2015,1,,2.33,2.0,190.4,2.57,26,3,0.0,4.72
Fadi88,2015,2,,1.67,0.67,362.46,2.15,29,1,0.0,4.03
Fadi88,2015,3,,1.67,0.67,322.99,3.87,38,1,0.0,4.44
Fadi88,2015,4,,2.33,2.0,279.18,1.5,36,2,0.0,4.39
