username,year,day,filename,readability_score,naming,modularity,control_flow,comments_docs,pythonic_style
derailed-dash,2020,1,add_To_2020.py,7,8,7,6,8,7
derailed-dash,2020,1,add_to_2020_with_combinations.py,8,8,8,8,9,8
derailed-dash,2020,2,password_validation.py,7,7,8,7,8,6
derailed-dash,2020,2,password_validation_with_regex.py,7,7,8,7,8,6
derailed-dash,2020,2,validation_with_password_class.py,7,8,7,7,6,7
derailed-dash,2020,3,count_trees_2d_repeating_array.py,6,7,7,5,7,6
derailed-dash,2020,3,count_trees_simplified.py,7,7,7,7,8,7
derailed-dash,2020,4,passport_validation.py,6,7,6,5,7,6
derailed-dash,2020,4,simplified_passport_validation_with_sets.py,6,7,7,5,7,6
derailed-dash,2020,5,boarding_passes.py,7,8,7,7,8,7
derailed-dash,2020,6,customs_form.py,7,8,7,7,8,7
derailed-dash,2020,6,customs_form_simplified.py,7,8,7,7,8,7
derailed-dash,2020,7,bag_processor.py,7,7,8,6,8,6
derailed-dash,2020,7,bag_processor_with_graph.py,7,8,7,7,8,7
derailed-dash,2020,8,runboot.py,7,8,7,7,6,7
derailed-dash,2020,9,breaking_xmas.py,7,8,7,6,8,7
derailed-dash,2020,10,jolts.py,7,8,7,7,7,8
derailed-dash,2020,11,seat_modelling.py,6,7,5,6,7,5
derailed-dash,2020,12,navigate_with_waypoint.py,6,7,6,6,5,6
derailed-dash,2020,12,navigation.py,6,6,7,6,7,5
derailed-dash,2020,12,navigation_with_vis.py,7,7,8,7,8,6
derailed-dash,2020,13,bus_schedule.py,7,8,7,7,8,7
derailed-dash,2020,13,bus_schedule_part2.py,5,6,6,5,6,7
derailed-dash,2020,13,bus_schedule_pt2_primes_only.py,6,7,7,5,6,6
derailed-dash,2020,14,docking_system.py,6,7,7,5,7,6
derailed-dash,2020,15,memory_game.py,7,8,7,6,8,7
derailed-dash,2020,16,ticket_processor.py,6,7,7,5,6,6
derailed-dash,2020,17,cell.py,7,8,7,6,7,7
derailed-dash,2020,17,hypercube_v1.py,5,7,6,4,7,6
derailed-dash,2020,17,hypercube_v2_only_active.py,6,7,5,6,7,6
derailed-dash,2020,18,weird_maths.py,5,6,5,4,7,5
derailed-dash,2020,18,weird_maths_using_class_override.py,4,3,6,5,6,3
derailed-dash,2020,18,weird_maths_using_peg.py,7,8,7,7,6,8
derailed-dash,2020,19,monster_message_PEG.py,7,8,7,7,8,6
derailed-dash,2020,19,monster_message_recursion.py,6,7,6,5,7,6
derailed-dash,2020,20,jurassic_jigsaw.py,6,7,6,5,7,6
derailed-dash,2020,20,tile.py,7,8,7,7,6,7
derailed-dash,2020,21,ingredients.py,7,8,7,6,7,7
derailed-dash,2020,22,space_cards.py,7,8,7,6,8,6
derailed-dash,2020,23,circular_linked_list.py,6,7,6,5,7,6
derailed-dash,2020,23,cup_game.py,6,7,7,5,7,6
derailed-dash,2020,24,hex.py,7,8,7,7,7,7
derailed-dash,2020,24,tile_arranging_with_dict.py,7,8,7,6,8,7
derailed-dash,2020,24,tile_arranging_with_sets_and_vis.py,7,8,7,7,8,6
derailed-dash,2020,25,door_handshake.py,7,8,7,7,7,8
derailed-dash,2021,1,depth_measurements.py,7,8,5,7,8,7
derailed-dash,2021,1,depth_measurements_numpy.py,8,9,7,9,8,9
derailed-dash,2021,2,submarine_route.py,7,8,6,7,8,7
derailed-dash,2021,3,sub_diagnostics.py,7,8,7,6,8,7
derailed-dash,2021,4,squiddy_bingo.py,7,8,7,6,8,7
derailed-dash,2021,5,hydrothermal_vents_numpy.py,7,8,7,6,8,7
derailed-dash,2021,5,hydrothermal_vents_yield_points_counter.py,8,9,7,8,9,8
derailed-dash,2021,6,lantern_fish_circular_deque.py,8,9,7,8,9,8
derailed-dash,2021,6,lantern_fish_count_timers.py,7,8,7,7,8,7
derailed-dash,2021,6,lantern_fish_naive.py,4,6,2,4,5,5
derailed-dash,2021,6,lantern_fish_numpy.py,8,9,7,8,9,8
derailed-dash,2021,7,crab_alignment_lambda_cost_func.py,7,8,7,7,8,7
derailed-dash,2021,7,crab_alignment_np.py,7,8,7,7,8,7
derailed-dash,2021,7,crab_alignment_scipy.py,7,8,7,8,8,7
derailed-dash,2021,8,digit_inputs_brute_force_perms.py,7,8,6,6,9,7
derailed-dash,2021,8,digit_inputs_manual_logic.py,6,7,6,5,8,6
derailed-dash,2021,9,lava_basins.py,8,9,8,7,9,8
derailed-dash,2021,10,navigation_chunks_parser.py,8,9,8,7,9,8
derailed-dash,2021,10,navigation_chunks_peg.py,7,8,7,7,8,7
derailed-dash,2021,10,navigation_chunks_with_replace.py,7,8,7,7,8,7
derailed-dash,2021,11,flashing_octopi.py,7,8,7,6,8,7
derailed-dash,2021,12,cave_navigating_graph.py,7,8,7,6,8,7
derailed-dash,2021,12,cave_navigating_graph_with_networkx_vis.py,7,8,7,6,8,7
derailed-dash,2021,13,dot_folding.py,7,8,7,7,8,7
derailed-dash,2021,14,polymerisation.py,7,8,7,6,8,7
derailed-dash,2021,15,risk_maze.py,7,8,7,7,8,7
derailed-dash,2021,16,packet_processing.py,7,8,7,6,8,7
derailed-dash,2021,17,probe_trajectories.py,7,8,7,6,8,7
derailed-dash,2021,18,snail_math.py,6,7,5,5,8,6
derailed-dash,2021,18,snail_math_tree.py,7,8,7,6,9,7
derailed-dash,2021,19,scanners_and_beacons.py,7,8,7,6,8,7
derailed-dash,2021,20,trench_map.py,7,8,7,7,8,7
derailed-dash,2021,21,dirac_dice.py,7,8,7,7,8,7
derailed-dash,2021,21,dirac_dice_manual_dp.py,7,8,7,6,8,7
derailed-dash,2021,22,cuboid_reactor_reboot_coord_comp.py,7,8,7,6,8,7
derailed-dash,2021,23,rearranging_amphipods bfs.py,7,8,7,6,9,7
derailed-dash,2021,23,rearranging_amphipods_recursive.py,6,7,5,6,8,6
derailed-dash,2021,24,alu.py,6,7,5,6,7,5
derailed-dash,2021,25,sea_cucumbers_basic.py,7,8,6,7,8,7
derailed-dash,2021,25,sea_cucumbers_with_vis.py,7,8,7,7,8,6
derailed-dash,2022,1,elf_calories.py,7,8,6,8,7,8
derailed-dash,2022,2,rock_paper_scissors.py,7,8,7,7,9,6
derailed-dash,2022,3,rucksack_org.py,7,8,6,7,8,7
derailed-dash,2022,4,camp_cleanup.py,7,8,7,7,8,7
derailed-dash,2022,5,supply_stacks.py,7,8,7,7,8,7
derailed-dash,2022,6,tuning_trouble.py,7,8,7,6,8,7
derailed-dash,2022,7,directory_listing.py,7,8,7,6,8,7
derailed-dash,2022,7,jp_dir_ls_path_stack.py,7,8,5,7,8,7
derailed-dash,2022,8,tree_house_grid.py,8,8,8,7,9,8
derailed-dash,2022,9,rope_bridge.py,7,8,7,6,8,7
derailed-dash,2022,10,crt_cpu.py,7,8,7,6,8,7
derailed-dash,2022,10,jp_crt_cpu.py,6,7,5,6,4,7
derailed-dash,2022,11,monkey.py,7,8,7,6,8,6
derailed-dash,2022,12,hill_climbing.py,8,9,8,7,9,8
derailed-dash,2022,12,hill_climbing_E_to_a.py,7,8,7,6,8,7
derailed-dash,2022,12,hill_climbing_networkx.py,7,8,6,7,7,7
derailed-dash,2022,13,distress_signal.py,8,8,8,7,9,8
derailed-dash,2022,14,falling_sand.py,7,8,7,6,8,7
derailed-dash,2022,15,more_sensors_and_beacons.py,7,8,7,6,8,7
derailed-dash,2022,16,valve_pressure.py,6,7,5,5,7,6
derailed-dash,2022,17,tetris.py,7,8,7,6,8,7
derailed-dash,2022,18,surface_area_and_paths.py,7,8,7,6,8,8
derailed-dash,2022,19,robots_and_minerals.py,5,6,5,4,6,5
derailed-dash,2022,20,circular_list_numbers.py,7,7,7,6,8,7
derailed-dash,2022,21,monkey_math.py,7,8,7,7,8,7
derailed-dash,2022,22,navigating_tiles.py,6,7,6,5,7,6
derailed-dash,2022,23,elves_gol.py,7,8,7,6,8,7
derailed-dash,2022,24,blizzard_navigating.py,7,8,7,6,8,7
derailed-dash,2022,25,air_balloons.py,7,8,7,6,8,7
derailed-dash,2025,1,d01-range.py,8,9,8,7,9,8
derailed-dash,2025,1,d01.py,7,8,8,6,9,7
derailed-dash,2025,2,d02.py,7,8,7,6,8,7
derailed-dash,2025,3,d03.py,7,8,7,6,8,7
derailed-dash,2025,4,d04.py,7,8,7,7,8,7
derailed-dash,2025,5,d05.py,8,9,8,8,9,8
derailed-dash,2025,5,visualize_console.py,7,8,7,6,8,7
derailed-dash,2025,6,d06.py,6,7,5,6,7,6
derailed-dash,2025,7,d07.py,8,9,8,7,9,8
derailed-dash,2025,8,d08.py,7,8,7,7,8,7
derailed-dash,2025,9,d09.py,7,8,7,6,8,7
derailed-dash,2025,10,d10.py,8,8,9,7,9,8
derailed-dash,2025,11,d11.py,8,9,8,7,9,8
derailed-dash,2025,12,d12.py,7,8,7,6,8,7
DownDev,2023,1,01-1.py,5,6,2,5,2,6
DownDev,2023,1,01-2.py,5,7,3,5,2,6
DownDev,2023,2,02-1.py,7,8,6,7,5,7
DownDev,2023,2,02-2.py,6,7,4,6,2,7
DownDev,2023,3,03-1.py,6,7,5,6,3,7
DownDev,2023,3,03-2.py,6,7,5,6,3,7
DownDev,2023,4,04-1.py,6,7,3,6,2,7
DownDev,2023,4,04-2.py,6,7,4,6,2,7
DownDev,2023,5,05-1.py,5,6,3,5,2,7
DownDev,2023,5,05-2.py,4,5,3,4,2,6
DownDev,2023,6,06-1.py,6,7,3,5,2,7
DownDev,2023,6,06-2.py,5,6,2,7,2,6
DownDev,2023,7,07-1.py,7,8,6,7,5,8
DownDev,2023,7,07-2.py,7,8,6,7,5,8
DownDev,2023,8,08-1.py,7,8,5,7,6,8
DownDev,2023,8,08-2.py,7,8,6,7,5,8
DownDev,2023,9,09-1.py,6,7,5,5,3,7
DownDev,2023,9,09-2.py,5,6,5,4,2,7
DownDev,2023,10,10-1.py,7,8,6,7,4,8
DownDev,2023,10,10-2.py,7,8,6,7,3,8
DownDev,2023,11,11-1.py,7,8,6,7,3,8
DownDev,2023,11,11-2.py,6,7,4,5,2,7
DownDev,2023,12,12-1.py,4,5,3,4,1,6
DownDev,2023,12,12-2.py,7,8,6,7,3,8
DownDev,2023,13,13-1.py,7,8,7,7,5,8
DownDev,2023,13,13-2.py,6,7,7,5,4,7
DownDev,2023,14,14-1.py,2,2,1,2,1,3
DownDev,2023,14,14-2.py,3,3,4,3,1,4
DownDev,2023,15,15-1.py,3,2,2,4,1,5
DownDev,2023,15,15-2.py,4,5,2,4,1,5
DownDev,2023,16,16-1.py,7,8,5,7,4,8
DownDev,2023,16,16-2.py,7,8,7,6,5,8
DownDev,2023,17,17-1.py,4,3,3,5,2,5
DownDev,2023,17,17-2.py,5,5,3,6,2,7
DownDev,2023,18,18-1.py,7,8,5,7,3,8
DownDev,2023,18,18-2.py,6,7,4,7,2,7
DownDev,2023,19,19-1.py,6,7,5,6,3,7
DownDev,2023,19,19-2.py,5,6,5,4,3,6
DownDev,2023,20,20-1.py,5,6,4,5,2,6
DownDev,2023,20,20-2.py,5,6,4,5,2,6
DownDev,2023,21,21-1.py,6,7,3,7,2,7
DownDev,2023,21,21-2.py,5,6,5,5,2,7
DownDev,2023,22,22-1.py,7,8,6,7,5,9
DownDev,2023,22,22-2.py,7,8,5,7,5,8
DownDev,2024,1,01-1.py,7,8,5,8,2,8
DownDev,2024,1,01-2.py,6,7,4,7,3,7
ephemient,2024,1,day1.py,8,9,8,8,7,8
ephemient,2024,2,day2.py,7,8,7,6,7,8
ephemient,2024,3,day3.py,7,8,7,6,8,7
ephemient,2024,4,day4.py,4,5,8,2,7,5
ephemient,2024,5,day5.py,7,8,7,6,8,7
ephemient,2024,6,day6.py,8,8,9,8,7,8
ephemient,2024,6,day6c.py,6,7,6,5,7,6
ephemient,2024,7,day7.py,7,8,7,6,8,7
ephemient,2024,8,day8.py,6,7,5,5,7,7
ephemient,2024,9,day9.py,3,4,5,2,6,5
ephemient,2024,10,day10.py,7,8,7,6,7,8
ephemient,2024,11,day11.py,6,7,7,5,8,6
ephemient,2024,12,day12.py,7,7,8,6,7,8
ephemient,2024,13,day13.py,6,7,7,5,4,7
ephemient,2024,14,day14.py,6,7,5,6,7,6
ephemient,2024,15,day15.py,7,8,7,6,7,7
ephemient,2024,16,day16.py,7,7,8,6,7,7
ephemient,2024,17,day17.py,6,6,7,5,5,7
ephemient,2024,18,day18.py,6,7,7,5,7,6
ephemient,2024,19,day19.py,8,9,7,9,7,8
ephemient,2024,19,day19c.py,5,6,3,5,4,5
ephemient,2024,20,day20.py,7,7,7,6,7,8
ephemient,2024,20,day20c.py,6,7,3,5,2,5
ephemient,2024,21,day21.py,5,6,4,5,4,6
ephemient,2024,22,day22.py,8,9,7,10,8,9
ephemient,2024,22,day22c.py,3,4,5,3,1,2
ephemient,2024,23,day23.py,7,8,7,6,8,8
ephemient,2024,24,day24.py,5,6,7,4,6,5
ephemient,2024,25,day25.py,4,5,6,3,7,4
Fadi88,2015,1,code.py,7,8,8,6,5,7
Fadi88,2015,2,code.py,7,8,7,8,5,7
Fadi88,2015,3,code.py,7,8,7,7,5,8
Fadi88,2015,4,code.py,6,7,7,5,7,6
Fadi88,2015,5,code.py,6,7,7,6,4,6
Fadi88,2015,6,code.py,5,6,7,5,3,6
Fadi88,2015,7,code.py,4,5,4,3,2,4
Fadi88,2015,8,code.py,7,8,8,7,6,7
Fadi88,2015,9,code.py,6,7,5,6,3,7
Fadi88,2015,10,code.py,6,7,7,6,4,7
Fadi88,2015,11,code.py,6,7,7,5,3,6
Fadi88,2015,12,code.py,7,8,7,7,6,7
Fadi88,2015,13,code.py,6,7,5,6,3,7
Fadi88,2015,14,code.py,6,6,7,6,4,7
Fadi88,2015,15,code.py,5,5,7,5,3,6
Fadi88,2015,16,code.py,6,7,7,5,3,6
Fadi88,2015,17,code.py,7,8,7,6,7,8
Fadi88,2015,18,code.py,7,8,6,7,5,8
Fadi88,2015,19,code.py,6,6,7,6,4,7
Fadi88,2015,20,code.py,6,7,7,6,4,5
Fadi88,2015,21,code.py,6,7,5,7,6,6
Fadi88,2015,22,code.py,5,6,4,5,3,6
Fadi88,2015,23,code.py,5,6,4,5,2,6
Fadi88,2015,24,code.py,6,7,7,5,4,6
Fadi88,2015,25,code.py,6,7,5,8,5,7
Fadi88,2016,1,code.py,7,8,8,6,7,7
Fadi88,2016,2,code.py,6,7,7,5,5,6
Fadi88,2016,3,code.py,7,8,7,6,7,7
Fadi88,2016,4,code.py,5,6,7,4,3,6
Fadi88,2016,5,code.py,6,7,8,5,4,7
Fadi88,2016,6,code.py,7,8,7,7,5,8
Fadi88,2016,7,code.py,4,4,6,4,2,5
Fadi88,2016,8,code.py,6,7,5,6,4,7
Fadi88,2016,9,code.py,5,6,6,5,3,6
Fadi88,2016,10,code.py,5,6,4,5,2,6
Fadi88,2016,11,code.py,6,7,5,7,4,6
Fadi88,2016,12,code.py,5,6,4,5,2,5
Fadi88,2016,13,code.py,6,7,5,6,4,7
Fadi88,2016,14,code.py,5,6,5,5,4,5
Fadi88,2016,15,code.py,6,7,7,5,4,6
Fadi88,2016,16,code.py,5,7,6,5,3,6
Fadi88,2016,17,code.py,6,7,7,5,4,7
Fadi88,2016,18,code.py,4,5,3,4,3,5
Fadi88,2016,19,code.py,7,8,7,6,5,7
Fadi88,2016,20,code.py,6,6,7,5,2,7
Fadi88,2016,21,code.py,5,6,5,5,3,6
Fadi88,2016,22,code.py,6,7,7,5,4,7
Fadi88,2016,23,code.py,5,7,6,4,3,5
Fadi88,2016,24,code.py,6,7,5,6,3,7
Fadi88,2016,25,code.py,5,6,5,4,3,6
Fadi88,2017,1,code.py,6,7,7,5,4,6
Fadi88,2017,2,code.py,6,7,5,7,3,6
Fadi88,2017,3,code.py,6,7,7,6,5,6
Fadi88,2017,4,code.py,7,8,7,7,5,7
Fadi88,2017,5,code.py,6,7,8,5,4,7
Fadi88,2017,6,code.py,5,6,7,5,3,5
Fadi88,2017,7,code.py,6,7,5,5,4,6
Fadi88,2017,8,code.py,4,5,7,3,3,3
Fadi88,2017,9,code.py,6,7,7,5,6,6
Fadi88,2017,10,code.py,6,7,5,7,4,6
Fadi88,2017,11,code.py,7,8,7,7,5,7
Fadi88,2017,12,code.py,7,8,6,7,5,7
Fadi88,2017,13,code.py,4,5,3,4,2,4
Fadi88,2017,14,code.py,6,7,5,6,4,6
Fadi88,2017,15,code.py,6,7,7,5,4,6
Fadi88,2017,16,code.py,6,7,5,6,3,7
Fadi88,2017,17,code.py,6,7,7,5,5,6
Fadi88,2017,18,code.py,5,6,5,5,3,6
Fadi88,2017,19,code.py,6,7,5,5,6,7
Fadi88,2017,20,code.py,5,6,4,5,4,6
Fadi88,2017,21,code.py,5,6,4,5,4,6
Fadi88,2017,22,code.py,6,7,5,6,4,7
Fadi88,2017,23,code.py,5,6,7,4,3,6
Fadi88,2017,24,code.py,5,6,4,5,2,6
Fadi88,2017,25,code.py,5,5,6,5,4,6
Fadi88,2018,3,code.py,6,7,5,6,4,7
Fadi88,2018,4,code.py,6,7,5,6,4,7
Fadi88,2018,5,code.py,5,6,5,5,2,6
Fadi88,2018,6,code.py,5,7,4,5,2,6
Fadi88,2018,7,code.py,5,5,4,5,2,6
Fadi88,2018,8,code.py,5,6,5,6,2,6
Fadi88,2018,9,code.py,5,6,5,5,3,6
Fadi88,2018,10,code.py,5,5,6,6,3,6
Fadi88,2018,11,code.py,6,7,6,6,4,6
Fadi88,2018,12,code.py,6,7,7,5,5,7
Fadi88,2018,13,code.py,6,7,5,6,3,7
Fadi88,2018,14,code.py,5,6,8,4,3,5
Fadi88,2018,15,code.py,6,7,6,5,5,7
Fadi88,2018,16,code.py,6,7,5,6,3,7
Fadi88,2018,17,code.py,5,7,6,4,4,6
Fadi88,2018,18,code.py,6,7,5,6,4,7
Fadi88,2018,19,code.py,5,6,5,5,3,6
Fadi88,2018,20,code.py,6,7,5,6,4,7
Fadi88,2018,21,code.py,3,3,5,4,3,4
Fadi88,2018,22,code.py,6,7,7,5,5,7
Fadi88,2018,23,code.py,6,7,5,6,4,7
Fadi88,2018,24,code.py,6,6,7,6,5,7
Fadi88,2018,25,code.py,6,7,5,6,5,7
Fadi88,2019,20,code.py,6,7,5,6,4,7
Fadi88,2020,1,code.py,6,7,7,5,4,7
Fadi88,2020,2,code.py,4,4,6,5,2,4
Fadi88,2020,3,code.py,6,7,7,5,6,6
Fadi88,2020,4,code.py,6,7,7,5,5,6
Fadi88,2020,5,code.py,6,7,7,5,4,6
Fadi88,2020,6,code.py,6,7,8,5,4,6
Fadi88,2020,7,code.py,5,6,5,6,3,6
Fadi88,2020,8,code.py,6,7,5,6,4,7
Fadi88,2020,9,code.py,5,6,7,4,5,5
Fadi88,2020,10,code.py,6,7,7,6,5,6
Fadi88,2020,11,code.py,4,5,4,3,2,5
Fadi88,2020,12,code.py,6,7,7,6,4,6
Fadi88,2020,13,code.py,5,6,7,5,4,6
Fadi88,2020,14,code.py,6,7,7,5,4,6
Fadi88,2020,15,code.py,4,5,6,4,2,5
Fadi88,2020,16,code.py,4,5,3,4,2,5
Fadi88,2020,17,code.py,5,5,7,5,2,6
Fadi88,2020,18,code.py,4,5,4,4,2,3
Fadi88,2020,19,code.py,4,5,3,4,2,5
Fadi88,2020,20,code.py,5,5,6,5,4,6
Fadi88,2020,21,code.py,5,5,7,5,2,6
Fadi88,2020,22,code.py,4,5,3,4,2,5
Fadi88,2020,23,code.py,4,4,7,3,2,4
Fadi88,2020,24,code.py,6,7,5,6,5,7
Fadi88,2020,25,code.py,7,8,7,7,5,8
Fadi88,2021,1,code.py,6,7,5,6,4,7
Fadi88,2021,2,code.py,7,8,7,7,6,7
Fadi88,2021,3,code.py,6,7,7,5,4,6
Fadi88,2021,4,code.py,5,6,4,5,5,6
Fadi88,2021,5,code.py,6,7,5,6,3,7
Fadi88,2021,6,code.py,6,7,7,5,5,7
Fadi88,2021,7,code.py,7,8,7,8,5,7
Fadi88,2021,8,code.py,6,7,5,6,4,5
Fadi88,2021,9,code.py,7,8,7,7,5,8
Fadi88,2021,10,code.py,6,7,7,5,4,6
Fadi88,2021,11,code.py,7,8,7,6,7,7
Fadi88,2021,12,code.py,6,7,5,6,4,7
Fadi88,2021,13,code.py,7,8,7,7,5,8
Fadi88,2021,14,code.py,6,7,8,5,3,7
Fadi88,2021,15,code.py,7,8,7,7,5,8
Fadi88,2021,16,code.py,4,5,4,4,2,5
Fadi88,2021,17,code.py,6,7,5,6,6,7
Fadi88,2021,18,code.py,4,5,4,3,2,5
Fadi88,2021,19,code.py,5,5,6,6,3,6
Fadi88,2021,20,code.py,5,6,4,5,3,6
Fadi88,2021,21,code.py,6,7,5,6,4,7
Fadi88,2021,22,code.py,4,4,5,4,3,4
Fadi88,2021,23,code.py,5,6,5,5,4,6
Fadi88,2021,24,code.py,5,6,7,5,3,5
Fadi88,2021,25,code.py,7,8,6,7,5,8
Fadi88,2022,1,code.py,7,8,6,8,5,7
Fadi88,2022,2,code.py,6,7,7,6,5,6
Fadi88,2022,3,code.py,7,8,7,7,5,7
Fadi88,2022,4,code.py,6,7,7,5,4,7
Fadi88,2022,5,code.py,5,6,7,5,2,6
Fadi88,2022,6,code.py,6,7,7,5,4,6
Fadi88,2022,7,code.py,5,6,5,5,3,6
Fadi88,2022,8,code.py,6,7,7,5,4,6
Fadi88,2022,9,code.py,6,7,5,6,4,7
Fadi88,2022,10,code.py,6,7,5,6,4,7
Fadi88,2022,11,code.py,5,6,5,6,2,5
Fadi88,2022,12,code.py,6,7,6,5,4,7
Fadi88,2022,13,code.py,6,7,6,5,4,7
Fadi88,2022,14,code.py,5,6,4,5,6,4
Fadi88,2022,15,code.py,7,8,7,6,6,7
Fadi88,2022,16,code.py,6,7,5,6,3,7
Fadi88,2022,17,code.py,6,7,5,6,4,7
Fadi88,2022,18,code.py,6,7,6,5,5,7
Fadi88,2022,19,code.py,5,6,5,4,4,6
Fadi88,2022,20,code.py,5,6,7,5,3,6
Fadi88,2022,21,code.py,5,6,5,5,3,5
Fadi88,2022,22,code.py,6,7,5,6,5,7
Fadi88,2022,23,code.py,7,8,6,7,5,8
Fadi88,2022,24,code.py,6,7,6,5,5,7
Fadi88,2022,25,code.py,7,8,7,7,6,7
Fadi88,2023,1,code.py,6,7,7,5,4,6
Fadi88,2023,2,code.py,7,8,7,8,5,7
Fadi88,2023,3,code.py,4,5,3,4,2,5
Fadi88,2023,4,code.py,7,8,7,7,5,8
Fadi88,2023,5,code.py,5,6,5,4,3,6
Fadi88,2023,6,code.py,6,7,7,5,3,6
Fadi88,2023,7,code.py,5,5,6,5,3,6
Fadi88,2023,8,code.py,7,8,7,7,6,7
Fadi88,2023,9,code.py,6,7,5,5,3,7
Fadi88,2023,10,code.py,6,7,5,6,3,7
Fadi88,2023,11,code.py,6,7,7,6,3,6
Fadi88,2023,12,code.py,4,5,4,3,3,5
Fadi88,2023,13,code.py,6,7,6,5,3,6
Fadi88,2023,14,code.py,6,7,6,5,4,7
Fadi88,2023,15,code.py,7,8,7,7,5,8
Fadi88,2023,16,code.py,6,7,5,5,4,6
Fadi88,2023,17,code.py,5,6,7,4,3,6
Fadi88,2023,18,code.py,6,7,5,7,3,7
Fadi88,2023,19,code.py,5,6,5,4,3,5
Fadi88,2023,20,code.py,6,7,5,6,4,7
Fadi88,2023,21,code.py,6,7,7,5,3,7
Fadi88,2023,22,code.py,5,6,5,6,3,6
Fadi88,2023,23,code.py,5,6,5,5,3,6
Fadi88,2023,24,code.py,5,6,5,6,4,5
Fadi88,2023,25,code.py,7,8,6,7,5,7
Fadi88,2024,1,code.py,6,7,5,7,4,6
Fadi88,2024,2,code.py,6,7,7,5,4,6
Fadi88,2024,3,code.py,6,7,5,7,4,6
Fadi88,2024,4,code.py,6,7,5,6,4,7
Fadi88,2024,5,code.py,4,5,3,3,1,5
Fadi88,2024,6,code.py,6,7,5,6,7,6
Fadi88,2024,7,code.py,5,6,5,5,2,6
Fadi88,2024,8,code.py,7,8,7,7,5,8
Fadi88,2024,9,code.py,6,7,6,5,5,7
Fadi88,2024,10,code.py,7,8,7,7,5,8
Fadi88,2024,11,code.py,5,6,7,4,3,6
Fadi88,2024,12,code.py,6,7,6,5,4,7
Fadi88,2024,13,code.py,6,7,7,6,5,6
Fadi88,2024,14,code.py,6,7,7,6,4,5
Fadi88,2024,15,code.py,5,6,5,5,3,6
Fadi88,2024,16,code.py,6,7,5,6,5,7
Fadi88,2024,17,code.py,5,5,6,4,5,6
Fadi88,2024,18,code.py,7,8,7,7,6,7
Fadi88,2024,19,code.py,6,7,5,6,4,7
Fadi88,2024,20,code.py,6,7,6,6,4,7
Fadi88,2024,21,code.py,6,7,7,5,4,7
Fadi88,2024,22,code.py,6,7,6,6,3,7
Fadi88,2024,23,code.py,6,7,5,6,4,7
Fadi88,2024,24,code.py,5,6,5,5,3,6
Fadi88,2024,25,code.py,6,7,6,7,4,7
Fadi88,2025,1,solution.py,7,8,8,6,8,7
Fadi88,2025,2,solution.py,7,8,7,7,9,7
Fadi88,2025,3,solution.py,7,7,8,7,8,7
Fadi88,2025,4,solution.py,8,9,8,7,9,8
Fadi88,2025,5,solution.py,7,7,8,6,8,7
Fadi88,2025,6,solution.py,7,8,7,7,8,7
Fadi88,2025,7,solution.py,7,7,8,6,9,7
Fadi88,2025,8,solution.py,7,8,7,6,8,7
Fadi88,2025,9,solution.py,7,8,7,7,9,6
Fadi88,2025,10,solution.py,7,8,7,7,8,7
Fadi88,2025,10,test.py,4,4,5,3,4,5
Fadi88,2025,11,solution.py,7,8,7,8,8,7
Fadi88,2025,12,solution.py,7,8,7,7,8,7
fuglede,2015,1,solutions.py,6,7,3,5,7,7
fuglede,2015,2,solutions.py,4,4,2,5,6,5
fuglede,2015,3,solutions.py,4,3,3,5,4,5
fuglede,2015,4,solutions.py,7,7,6,8,6,7
fuglede,2015,5,solutions.py,7,7,8,7,7,7
fuglede,2015,6,solutions.py,6,7,5,7,3,7
fuglede,2015,7,solutions.py,3,2,4,5,4,5
fuglede,2015,8,solutions.py,5,4,3,6,6,5
fuglede,2015,9,solutions.py,7,8,5,8,6,7
fuglede,2015,10,solutions.py,5,4,6,5,3,6
fuglede,2015,11,solutions.py,5,6,7,4,3,6
fuglede,2015,12,solutions.py,7,8,7,6,7,8
fuglede,2015,13,solutions.py,6,7,5,6,5,7
fuglede,2015,14,solutions.py,5,5,6,5,4,6
fuglede,2015,15,solutions.py,5,5,7,6,6,5
fuglede,2015,16,solutions.py,7,7,6,7,8,7
fuglede,2015,17,solutions.py,5,6,4,5,2,7
fuglede,2015,18,solutions.py,6,7,7,5,5,7
fuglede,2015,19,solutions.py,6,7,5,6,7,6
fuglede,2015,20,solutions.py,4,3,2,5,4,5
fuglede,2015,21,solutions.py,6,7,5,7,3,7
fuglede,2015,22,solutions.py,4,7,3,4,3,5
fuglede,2015,23,solutions.py,7,8,6,7,5,8
fuglede,2015,24,solutions.py,5,6,4,5,7,6
fuglede,2015,25,solutions.py,3,2,1,4,1,3
fuglede,2016,1,solutions.py,7,8,7,6,7,8
fuglede,2016,2,solutions.py,5,6,4,5,5,6
fuglede,2016,3,solutions.py,6,7,7,6,5,6
fuglede,2016,4,solutions.py,7,8,7,7,6,7
fuglede,2016,5,solutions.py,7,8,7,6,7,7
fuglede,2016,6,solutions.py,4,5,6,3,4,5
fuglede,2016,7,solutions.py,3,4,4,2,4,5
fuglede,2016,8,solutions.py,6,7,5,7,6,6
fuglede,2016,9,solutions.py,4,4,5,3,6,5
fuglede,2016,10,solutions.py,4,4,3,5,2,5
fuglede,2016,11,solutions.py,6,7,5,6,8,7
fuglede,2016,12,solutions.py,5,6,7,4,2,5
fuglede,2016,13,solutions.py,5,3,6,6,5,7
